t,Cb,dCbdt,R,alpha
88.2,100.94771543393924,-3.6666789561546125,0.0,0.013322547955592344
88.30000000000001,100.58171344772566,-3.653384909690601,0.0,0.013322547955592344
88.4,100.2170384520011,-3.640139059808007,0.0,0.013322547955592344
88.5,99.8536856357641,-3.626941231976275,0.0,0.013322547955592344
88.60000000000001,99.49165020560585,-3.6137912512954244,0.0,0.013322547955592344
88.7,99.130927385505,-3.6006889458662386,0.0,0.013322547955592344
88.80000000000001,98.7715124164326,-3.587634143316052,0.0,0.013322547955592344
88.9,98.41340055684178,-3.574626670099235,0.0,0.013322547955592344
89.0,98.05658708241279,-3.561666356126125,0.0,0.013322547955592344
89.10000000000001,97.70106728561655,-3.5487530308686246,0.0,0.013322547955592344
89.2,97.34683647623906,-3.5358865225013005,0.0,0.013322547955592344
89.30000000000001,96.99388998111627,-3.523066662770759,0.0,0.013322547955592344
89.4,96.6422231436849,-3.5102932829810243,0.0,0.013322547955592344
89.5,96.2918313245201,-3.49756621307489,0.0,0.013322547955592344
89.60000000000001,95.94270990106992,-3.4848852865647473,0.0,0.013322547955592344
89.7,95.59485426720715,-3.4722503365284183,0.0,0.013322547955592344
89.80000000000001,95.24825983376422,-3.4596611946954567,0.0,0.013322547955592344
89.9,94.90292202826805,-3.4471176963754715,0.0,0.013322547955592344
90.0,94.55883629448917,-3.434619676437933,0.0,0.013322547955592344
90.10000000000001,94.21599809298046,-3.422166968389206,0.0,0.013322547955592344
90.2,93.8744029008113,-3.409759409327421,0.0,0.013322547955592344
90.30000000000001,93.53404621111495,-3.397396835908239,0.0,0.013322547955592344
90.4,93.19492353362965,-3.3850790834084705,0.0,0.013322547955592344
90.5,92.8570303944333,-3.3728059906839007,0.0,0.013322547955592344
90.60000000000001,92.52036233549286,-3.3605773961502337,0.0,0.013322547955592344
90.7,92.18491491520324,-3.3483931368459707,0.0,0.013322547955592344
90.80000000000001,91.85068370812365,-3.336253053375003,0.0,0.013322547955592344
90.9,91.51766430452822,-3.324156985901311,0.0,0.013322547955592344
91.0,91.18585231094343,-3.312104773209171,0.0,0.013322547955592344
91.10000000000001,90.85524334988638,-3.3000962576354596,0.0,0.013322547955592344
91.2,90.52583305941633,-3.288131281076801,0.0,0.013322547955592344
91.30000000000001,90.19761709367101,-3.2762096840480694,0.0,0.013322547955592344
91.4,89.87059112260671,-3.2643313105983225,0.0,0.013322547955592344
91.5,89.54475083155138,-3.2524960043371607,0.0,0.013322547955592344
91.60000000000001,89.22009192173927,-3.2407036074936286,0.0,0.013322547955592344
91.7,88.89661011005265,-3.2289539658128774,0.0,0.013322547955592344
91.80000000000001,88.57430112857669,-3.2172469246006017,0.0,0.013322547955592344
91.9,88.25316072513252,-3.2055823277821673,0.0,0.013322547955592344
92.0,87.9331846630203,-3.193960022781255,0.0,0.013322547955592344
92.10000000000001,87.61436872057625,-3.1823798565045536,0.0,0.013322547955592344
92.2,87.29670869171937,-3.1708416746177477,0.0,0.013322547955592344
92.30000000000001,86.9802003856527,-3.1593453265557514,0.0,0.013322547955592344
92.4,86.66483962640822,-3.1478906604982626,0.0,0.013322547955592344
92.5,86.35062225355307,-3.136477524548468,0.0,0.013322547955592344
92.60000000000001,86.03754412149851,-3.125105772929544,0.0,0.013322547955592344
92.7,85.72560109896716,-3.1137752554149642,0.0,0.013322547955592344
92.80000000000001,85.41478907041551,-3.102485817645686,0.0,0.013322547955592344
92.9,85.10510393543801,-3.0912373090316123,0.0,0.013322547955592344
93.0,84.79654160860922,-3.0800295800909794,0.0,0.013322547955592344
93.10000000000001,84.4890980194198,-3.0688624819827055,0.0,0.013322547955592344
93.2,84.18276911221267,-3.057735866506164,0.0,0.013322547955592344
93.30000000000001,83.87755084611855,-3.04664958620549,0.0,0.013322547955592344
93.4,83.57343919497156,-3.0356034984774283,0.0,0.013322547955592344
93.5,83.27043014642311,-3.0245974629328884,0.0,0.013322547955592344
93.60000000000001,82.96851970238497,-3.0136313335000295,0.0,0.013322547955592344
93.7,82.66770387972309,-3.0027049637208165,0.0,0.013322547955592344
93.80000000000001,82.3679787096408,-2.991818210583972,0.0,0.013322547955592344
93.9,82.06934023760628,-2.9809709318063824,0.0,0.013322547955592344
94.0,81.77178452327955,-2.970162985832985,0.0,0.013322547955592344
94.10000000000001,81.47530764043968,-2.9593942318359154,0.0,0.013322547955592344
94.2,81.17990567691236,-2.9486645279464483,0.0,0.013322547955592344
94.30000000000001,80.8855747348504,-2.93797372149362,0.0,0.013322547955592344
94.4,80.59231093261363,-2.9273216665174573,0.0,0.013322547955592344
94.5,80.30011040154693,-2.9167082300043603,0.0,0.013322547955592344
94.60000000000001,80.00896928661274,-2.906133274098579,0.0,0.013322547955592344
94.7,79.7188837467272,-2.8955966595391374,0.0,0.013322547955592344
