Cmax,Tmax,AUC,max_dCdt
169.53489727031337,146.5,2518.8750450940443,76.54498696076055
227.36105331033028,147.5,4177.7185165258525,56.80336983104371
166.13333390089142,148.0,3272.214452703105,29.152439410652548
165.19715561734054,147.5,2540.373754281573,58.52254997095237
159.90546508527538,147.5,2752.6752352174226,47.11201079041865
99.13154709510876,147.0,1705.5039869862765,31.159866746441203
131.15605273368737,147.0,2361.9722042287367,36.63999917210471
174.73308116272355,148.0,3297.4884327508325,37.52738702929116
159.39713757234787,147.5,2885.931923035211,41.7090331770608
140.62988918731864,147.0,2662.5111952109073,33.41689508675317
113.67972931702276,146.5,1748.4538998929831,48.533328026221554
155.6433554811987,148.0,2918.7977414717807,33.29481410551148
127.67922944011102,147.5,2001.2431327078086,43.34342530550908
136.19639787870932,148.5,2307.535270753769,33.695647425315514
222.7638368647779,148.0,3926.3775431556855,56.026456524745484
139.46195847029975,147.5,2453.2272219800643,38.44565518970093
127.20736340361825,148.0,2285.299273056218,31.813500394032218
226.47719677119912,147.5,4410.070222265691,48.325650749945396
149.5396267354871,147.5,2729.1982313495173,38.282817988849075
138.90713119704702,148.5,2246.4079918347097,37.94582309113383
123.23833225795619,147.0,2166.8550804244996,38.8766586790998
142.85091800344335,148.0,2589.7970648471255,34.75556274653492
102.49754805017754,147.0,2033.8717456365428,20.90656183302508
137.63243358283722,148.0,2699.7967559297967,26.71036773359259
143.63397957362724,147.5,2468.8315462847168,43.57214990723564
131.4233909390648,147.0,2351.4047797770313,36.78483518115824
184.05394700116273,147.5,3259.7248360607023,52.024701104446734
113.81015229764658,147.0,1954.5434040918053,35.44667309778558
112.53322318492037,147.0,1806.583223195562,39.36813684680725
114.17138294276579,148.0,1889.9554738232537,32.205489438340145
144.5352264490365,148.0,2683.1326867266225,30.779247868629056
217.6021942955608,147.5,4183.228409189216,45.565305515826196
203.36925806760465,147.5,3668.212163501503,54.44025245913832
119.7577088801607,147.5,1907.5613359621127,40.27204877362181
151.3617445123113,147.0,2912.074192852523,34.32626573246367
150.67352862289985,147.5,2415.1012160623,51.59531965375264
154.78457881979725,148.0,2810.2271694167052,36.51929818578492
111.58415691067167,147.5,1961.517479083815,31.98093872716582
192.82502857370164,147.0,3406.7135790680077,56.08736114748008
208.74267600642284,147.5,4007.637414894581,47.23418559458696
191.0255303011254,146.5,2838.3191115673317,87.75294768999035
152.30840202536118,147.5,2736.362851491554,40.31405593204474
124.4164560260924,147.0,2160.1602593900407,39.58725726672278
105.87925265290443,147.0,1569.232325929166,44.63762989091681
176.91797834334844,147.5,2687.052828586343,62.6404558422381
214.48122484095336,147.5,4177.852061184409,43.515808643863664
143.0540340331882,148.5,2788.5049604986034,24.613433454386623
196.6309660478479,147.5,3359.0223620043007,58.8646860490269
135.17476571622245,147.5,2085.442723937974,49.29707070456259
270.8559717098945,148.5,5366.110319168468,40.76924174925813
178.66946723633066,148.0,2867.229551029275,55.39984197513091
155.5475377504453,148.0,2867.186422340492,34.31346752281651
115.22967867991734,147.0,1741.0718086198199,46.330597900661125
168.3342572394568,147.0,2820.1547748110643,54.92274532631622
138.512954044819,147.5,2321.5811444272463,41.24663886645625
146.18065375453497,147.5,2705.853563941376,37.099578529306655
205.11561842705044,149.0,3849.6263173194284,36.703304950125826
96.14165022728042,147.0,1680.783732853675,28.33519893131904
152.3476210889454,147.0,2491.7760901541965,51.0726191389069
144.05971173757425,147.0,2740.1858753377874,35.98929906224194
176.49167974837894,148.0,3249.961515519753,39.74297300218802
247.24179019045752,147.0,4420.454362335626,73.99980187341352
162.27468470438782,148.0,2858.5810955933707,41.09634330626335
161.36715083999127,147.5,2521.1756602693326,54.77520994675892
194.56560499056405,147.5,3570.6630034480254,49.134254355327116
180.58768192452052,147.0,3179.633214511633,57.959506252863264
231.05744532886106,147.0,3664.337400262256,82.25297213081706
121.40231017549584,147.0,2110.344657843524,36.265657453577376
142.94944615657013,148.0,2248.592969394058,44.41647515272761
106.47693058884289,148.5,2024.9801536136017,21.22159514019718
236.5901052956614,147.0,3960.1013991101977,76.43151594730502
141.46363398497988,147.5,2384.332819432242,43.84829190137275
141.3759091922984,148.0,2795.943692150895,26.614758325758814
190.8233946876964,147.5,3746.1576068067543,37.37201182488943
165.33854057067055,147.5,2671.9473380957297,56.14686769113473
161.05748152923408,147.0,2795.843925960865,50.85661506435581
139.29704558400425,147.5,2335.0437319645425,43.9674832695501
288.9473239266579,147.0,4604.611686878676,101.85344389183092
188.24064628996217,147.0,2982.303194551312,67.7852407262768
200.7234609583004,147.5,3383.735095417558,60.84012952790074
163.63889076148897,147.0,3324.5286786427973,30.848065930269684
136.68883838552196,147.5,2335.6002248507907,38.71791851446194
122.51643044985848,146.5,2109.5456230039563,51.32954938177397
157.73590386778105,147.0,2749.4661957409508,46.78754104838073
152.01739239834558,147.5,2883.66771559889,34.55721925186782
157.49150759391827,147.5,2902.083857437097,40.19202064811836
115.58674288337235,146.5,1833.3151006323496,51.75939605119561
86.06851720681668,146.5,1649.359346950118,22.57375720309865
226.35776039530361,148.5,3942.5586631466144,54.754128482558
112.89503890456047,147.0,2065.847396131747,33.76098361583927
221.05253131416274,147.5,3772.3207287870414,64.51112547694962
118.21551183285125,147.0,1871.291361760105,45.12144083691782
245.61496568682873,148.0,4400.773835963258,56.87807694684193
207.64710744130318,147.0,3415.835820924776,69.46290691884448
154.72440992471184,147.5,2486.3559535606337,50.38210071763719
158.36302985874386,147.0,2638.4188049687727,52.50121065116072
104.92330838425984,147.5,1869.79396030926,29.330015470793775
114.45900691537946,146.5,1858.5226475309132,46.13004716160472
160.13304238802857,146.5,2712.244455554824,60.82995929602845
134.92824425085712,147.5,2470.8946064620486,33.014028906278114
135.65582628294476,147.0,2121.321878065353,50.085591197414615
